24-08-20 07:39:44:495 24-08-20 07:39:44 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 07:44:19:498 24-08-20 07:44:19 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 07:44:20:494 24-08-20 07:44:20 STATECHANGE AT_DEPTH AT_REST
24-08-20 07:44:21:495 24-08-20 07:44:21 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 07:44:31:494 24-08-20 07:44:31 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 07:44:32:495 24-08-20 07:44:32 STATECHANGE DWELL_DONE HEATING
24-08-20 07:44:52:495 24-08-20 07:44:52 STATECHANGE HEATING DECAY
24-08-20 07:45:02:494 24-08-20 07:45:02 STATECHANGE DECAY POST_MEASURE
24-08-20 07:54:59:496 24-08-20 07:54:59 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 07:57:44:499 24-08-20 07:57:44 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 07:57:45:495 24-08-20 07:57:45 STATECHANGE AT_DEPTH AT_REST
24-08-20 07:57:46:495 24-08-20 07:57:46 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 07:57:56:495 24-08-20 07:57:56 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 07:57:57:496 24-08-20 07:57:57 STATECHANGE DWELL_DONE HEATING
24-08-20 07:58:17:495 24-08-20 07:58:17 STATECHANGE HEATING DECAY
24-08-20 07:58:27:496 24-08-20 07:58:27 STATECHANGE DECAY POST_MEASURE
24-08-20 08:09:59:495 24-08-20 08:09:59 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 08:14:19:496 24-08-20 08:14:19 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 08:14:20:496 24-08-20 08:14:20 STATECHANGE AT_DEPTH AT_REST
24-08-20 08:14:21:496 24-08-20 08:14:21 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 08:14:31:499 24-08-20 08:14:31 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 08:14:32:496 24-08-20 08:14:32 STATECHANGE DWELL_DONE HEATING
24-08-20 08:14:52:496 24-08-20 08:14:52 STATECHANGE HEATING DECAY
24-08-20 08:15:02:496 24-08-20 08:15:02 STATECHANGE DECAY POST_MEASURE
24-08-20 08:26:59:496 24-08-20 08:26:59 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 08:31:49:499 24-08-20 08:31:49 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 08:31:50:495 24-08-20 08:31:50 STATECHANGE AT_DEPTH AT_REST
24-08-20 08:31:51:495 24-08-20 08:31:51 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 08:32:01:496 24-08-20 08:32:01 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 08:32:02:496 24-08-20 08:32:02 STATECHANGE DWELL_DONE HEATING
24-08-20 08:32:22:496 24-08-20 08:32:22 STATECHANGE HEATING DECAY
24-08-20 08:32:32:496 24-08-20 08:32:32 STATECHANGE DECAY POST_MEASURE
24-08-20 08:43:34:495 24-08-20 08:43:34 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 08:47:59:498 24-08-20 08:47:59 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 08:48:00:495 24-08-20 08:48:00 STATECHANGE AT_DEPTH AT_REST
24-08-20 08:48:01:495 24-08-20 08:48:01 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 08:48:11:495 24-08-20 08:48:11 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 08:48:12:497 24-08-20 08:48:12 STATECHANGE DWELL_DONE HEATING
24-08-20 08:48:32:495 24-08-20 08:48:32 STATECHANGE HEATING DECAY
24-08-20 08:48:42:495 24-08-20 08:48:42 STATECHANGE DECAY POST_MEASURE
24-08-20 09:00:14:495 24-08-20 09:00:14 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 09:04:39:495 24-08-20 09:04:39 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 09:04:40:495 24-08-20 09:04:40 STATECHANGE AT_DEPTH AT_REST
24-08-20 09:04:41:495 24-08-20 09:04:41 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 09:04:51:496 24-08-20 09:04:51 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 09:04:52:499 24-08-20 09:04:52 STATECHANGE DWELL_DONE HEATING
24-08-20 09:05:12:499 24-08-20 09:05:12 STATECHANGE HEATING DECAY
24-08-20 09:05:22:495 24-08-20 09:05:22 STATECHANGE DECAY POST_MEASURE
24-08-20 09:16:59:496 24-08-20 09:16:59 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 09:21:34:497 24-08-20 09:21:34 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 09:21:35:498 24-08-20 09:21:35 STATECHANGE AT_DEPTH AT_REST
24-08-20 09:21:36:497 24-08-20 09:21:36 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 09:21:46:497 24-08-20 09:21:46 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 09:21:47:503 24-08-20 09:21:47 STATECHANGE DWELL_DONE HEATING
24-08-20 09:22:07:499 24-08-20 09:22:07 STATECHANGE HEATING DECAY
24-08-20 09:22:17:500 24-08-20 09:22:17 STATECHANGE DECAY POST_MEASURE
24-08-20 09:33:14:496 24-08-20 09:33:14 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 09:37:44:498 24-08-20 09:37:44 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 09:37:45:495 24-08-20 09:37:45 STATECHANGE AT_DEPTH AT_REST
24-08-20 09:37:46:495 24-08-20 09:37:46 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 09:37:56:495 24-08-20 09:37:56 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 09:37:57:496 24-08-20 09:37:57 STATECHANGE DWELL_DONE HEATING
24-08-20 09:38:17:495 24-08-20 09:38:17 STATECHANGE HEATING DECAY
24-08-20 09:38:27:495 24-08-20 09:38:27 STATECHANGE DECAY POST_MEASURE
24-08-20 09:49:59:496 24-08-20 09:49:59 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 09:54:14:496 24-08-20 09:54:14 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 09:54:15:496 24-08-20 09:54:15 STATECHANGE AT_DEPTH AT_REST
24-08-20 09:54:16:496 24-08-20 09:54:16 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 09:54:26:496 24-08-20 09:54:26 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 09:54:27:496 24-08-20 09:54:27 STATECHANGE DWELL_DONE HEATING
24-08-20 09:54:47:496 24-08-20 09:54:47 STATECHANGE HEATING DECAY
24-08-20 09:54:57:496 24-08-20 09:54:57 STATECHANGE DECAY POST_MEASURE
24-08-20 10:06:54:495 24-08-20 10:06:54 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 10:11:39:496 24-08-20 10:11:39 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 10:11:40:495 24-08-20 10:11:40 STATECHANGE AT_DEPTH AT_REST
24-08-20 10:11:41:499 24-08-20 10:11:41 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 10:11:51:499 24-08-20 10:11:51 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 10:11:52:496 24-08-20 10:11:52 STATECHANGE DWELL_DONE HEATING
24-08-20 10:12:12:496 24-08-20 10:12:12 STATECHANGE HEATING DECAY
24-08-20 10:12:22:495 24-08-20 10:12:22 STATECHANGE DECAY POST_MEASURE
24-08-20 10:24:14:499 24-08-20 10:24:14 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 10:28:54:496 24-08-20 10:28:54 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 10:28:55:496 24-08-20 10:28:55 STATECHANGE AT_DEPTH AT_REST
24-08-20 10:28:56:496 24-08-20 10:28:56 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 10:29:06:496 24-08-20 10:29:06 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 10:29:07:497 24-08-20 10:29:07 STATECHANGE DWELL_DONE HEATING
24-08-20 10:29:27:496 24-08-20 10:29:27 STATECHANGE HEATING DECAY
24-08-20 10:29:37:496 24-08-20 10:29:37 STATECHANGE DECAY POST_MEASURE
24-08-20 10:40:29:497 24-08-20 10:40:29 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 10:44:54:496 24-08-20 10:44:54 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 10:44:55:497 24-08-20 10:44:55 STATECHANGE AT_DEPTH AT_REST
24-08-20 10:44:56:498 24-08-20 10:44:56 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 10:45:06:498 24-08-20 10:45:06 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 10:45:07:498 24-08-20 10:45:07 STATECHANGE DWELL_DONE HEATING
24-08-20 10:45:27:496 24-08-20 10:45:27 STATECHANGE HEATING DECAY
24-08-20 10:45:37:497 24-08-20 10:45:37 STATECHANGE DECAY POST_MEASURE
24-08-20 10:57:14:496 24-08-20 10:57:14 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 11:02:19:499 24-08-20 11:02:19 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 11:02:20:502 24-08-20 11:02:20 STATECHANGE AT_DEPTH AT_REST
24-08-20 11:02:21:499 24-08-20 11:02:21 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 11:02:31:500 24-08-20 11:02:31 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 11:02:32:500 24-08-20 11:02:32 STATECHANGE DWELL_DONE HEATING
24-08-20 11:02:52:499 24-08-20 11:02:52 STATECHANGE HEATING DECAY
24-08-20 11:03:02:499 24-08-20 11:03:02 STATECHANGE DECAY POST_MEASURE
24-08-20 11:14:54:496 24-08-20 11:14:54 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 11:19:49:496 24-08-20 11:19:49 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 11:19:50:496 24-08-20 11:19:50 STATECHANGE AT_DEPTH AT_REST
24-08-20 11:19:51:497 24-08-20 11:19:51 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 11:20:01:497 24-08-20 11:20:01 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 11:20:02:501 24-08-20 11:20:02 STATECHANGE DWELL_DONE HEATING
24-08-20 11:20:22:500 24-08-20 11:20:22 STATECHANGE HEATING DECAY
24-08-20 11:20:32:500 24-08-20 11:20:32 STATECHANGE DECAY POST_MEASURE
24-08-20 11:32:54:497 24-08-20 11:32:54 STATECHANGE POST_MEASURE OUT_ABOVE_RESET
24-08-20 11:37:14:496 24-08-20 11:37:14 STATECHANGE OUT_ABOVE_RESET AT_DEPTH
24-08-20 11:37:15:496 24-08-20 11:37:15 STATECHANGE AT_DEPTH AT_REST
24-08-20 11:37:16:496 24-08-20 11:37:16 STATECHANGE AT_REST IN_FOR_MEASURMENT
24-08-20 11:37:26:496 24-08-20 11:37:26 STATECHANGE IN_FOR_MEASURMENT DWELL_DONE
24-08-20 11:37:27:499 24-08-20 11:37:27 STATECHANGE DWELL_DONE HEATING
24-08-20 11:37:47:500 24-08-20 11:37:47 STATECHANGE HEATING DECAY
24-08-20 11:37:57:496 24-08-20 11:37:57 STATECHANGE DECAY POST_MEASURE
